date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindSpeed_50m_ms,WindDir_10m_deg,WindDir_50m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct,site_name
2018-03-18,kalinditi_001,-1.065,38.025,6.1865,3.589,2.7132,7.0944,0.33,1.82,3.9,52.0,50.3,24.91,32.24,19.22,71.51,1.64,78.18,"Kalinditi Village, Kabati"
2018-03-19,kalinditi_001,-1.065,38.025,4.8504,1.2898,2.9813,7.1746,0.31,1.7,3.51,90.8,95.5,23.5,29.06,19.97,81.42,6.43,94.53,"Kalinditi Village, Kabati"
2018-03-20,kalinditi_001,-1.065,38.025,4.5866,2.3453,2.7408,7.3488,0.39,2.07,4.09,95.4,97.7,22.47,27.25,19.47,84.19,14.76,95.01,"Kalinditi Village, Kabati"
2018-03-21,kalinditi_001,-1.065,38.025,5.3554,2.789,2.765,7.4002,0.34,1.88,3.83,89.5,91.7,22.9,27.98,19.34,83.0,4.62,69.98,"Kalinditi Village, Kabati"
2018-03-22,kalinditi_001,-1.065,38.025,7.2919,6.5498,2.1367,7.6056,0.36,2.01,4.28,128.5,132.3,23.35,31.18,17.79,71.83,0.16,27.03,"Kalinditi Village, Kabati"
2018-03-23,kalinditi_001,-1.065,38.025,7.507,7.5324,1.6757,7.5938,0.34,1.97,4.2,132.5,142.6,23.89,32.97,16.59,66.23,0.03,4.18,"Kalinditi Village, Kabati"
2018-03-24,kalinditi_001,-1.065,38.025,7.0714,6.1596,2.4053,7.5626,0.38,2.09,4.22,135.7,140.3,24.78,32.78,18.26,66.85,0.12,27.25,"Kalinditi Village, Kabati"
2018-03-25,kalinditi_001,-1.065,38.025,6.2186,4.5067,2.7209,7.429,0.38,2.08,4.0,114.4,116.8,24.07,31.1,19.59,73.56,3.31,59.93,"Kalinditi Village, Kabati"
2018-03-26,kalinditi_001,-1.065,38.025,6.163,4.2511,2.6374,7.1719,0.32,1.82,3.74,98.8,102.2,23.88,30.14,19.33,76.72,4.72,60.37,"Kalinditi Village, Kabati"
2018-03-27,kalinditi_001,-1.065,38.025,4.937,1.6915,2.9494,7.17,0.42,2.29,4.49,97.1,99.3,23.42,29.47,19.37,79.17,10.91,84.41,"Kalinditi Village, Kabati"
2018-03-28,kalinditi_001,-1.065,38.025,4.9502,1.9558,2.7446,7.1491,0.37,2.08,4.31,98.2,101.4,23.34,29.14,19.32,78.13,6.62,85.72,"Kalinditi Village, Kabati"
2018-03-29,kalinditi_001,-1.065,38.025,4.6531,1.0963,3.0871,7.2547,0.32,1.84,3.66,92.7,93.3,23.85,29.8,19.01,74.23,0.35,82.42,"Kalinditi Village, Kabati"
2018-03-30,kalinditi_001,-1.065,38.025,5.3453,2.2661,3.4205,7.0774,0.35,2.07,4.12,115.2,113.6,23.73,30.61,18.95,72.66,0.59,94.92,"Kalinditi Village, Kabati"
2018-03-31,kalinditi_001,-1.065,38.025,6.294,3.5114,2.8258,7.2701,0.34,1.96,4.13,119.8,120.9,24.09,31.46,18.73,70.38,0.27,68.99,"Kalinditi Village, Kabati"
2018-04-01,kalinditi_001,-1.065,38.025,6.1954,3.6206,2.9174,7.2979,0.35,2.01,4.3,126.7,130.4,24.66,32.8,18.69,66.01,0.39,67.91,"Kalinditi Village, Kabati"
2018-04-02,kalinditi_001,-1.065,38.025,5.2985,2.9064,2.743,7.4405,0.42,2.37,4.56,129.4,130.9,24.85,32.23,19.63,67.1,1.9,87.91,"Kalinditi Village, Kabati"
2018-04-03,kalinditi_001,-1.065,38.025,5.8452,3.3739,3.335,7.5142,0.4,2.29,4.45,125.1,126.2,24.51,32.15,19.87,70.02,4.45,93.05,"Kalinditi Village, Kabati"
2018-04-04,kalinditi_001,-1.065,38.025,5.7245,2.2877,3.3614,7.4503,0.35,2.02,4.24,121.8,124.8,24.19,31.55,19.16,71.32,5.88,84.89,"Kalinditi Village, Kabati"
2018-04-05,kalinditi_001,-1.065,38.025,6.3866,4.3889,2.6455,7.3918,0.4,2.29,4.46,139.7,140.4,24.66,32.84,18.67,65.79,1.45,76.2,"Kalinditi Village, Kabati"
2018-04-06,kalinditi_001,-1.065,38.025,6.3194,5.2649,2.185,7.2065,0.38,2.19,4.29,135.7,136.7,24.71,32.86,19.21,68.74,3.22,54.79,"Kalinditi Village, Kabati"
2018-04-07,kalinditi_001,-1.065,38.025,6.4625,5.3914,2.227,7.242,0.4,2.32,4.49,140.5,140.7,24.11,31.43,19.49,73.2,5.58,54.22,"Kalinditi Village, Kabati"
2018-04-08,kalinditi_001,-1.065,38.025,5.6618,2.9158,2.7818,7.319,0.31,1.86,3.85,130.2,133.2,23.3,30.4,19.21,74.97,6.24,86.58,"Kalinditi Village, Kabati"
2018-04-09,kalinditi_001,-1.065,38.025,5.743,2.4557,2.9268,7.1638,0.3,1.82,3.78,125.9,130.8,24.14,32.41,18.6,71.97,2.61,90.52,"Kalinditi Village, Kabati"
2018-04-10,kalinditi_001,-1.065,38.025,6.7913,5.9743,2.1276,7.2374,0.29,1.7,3.55,143.9,146.3,23.99,31.42,18.34,69.14,1.31,47.94,"Kalinditi Village, Kabati"
2018-04-11,kalinditi_001,-1.065,38.025,5.7624,3.4495,2.8346,7.2614,0.32,1.91,3.67,135.3,139.0,23.65,30.19,19.69,77.82,9.04,87.09,"Kalinditi Village, Kabati"
2018-04-12,kalinditi_001,-1.065,38.025,5.4725,2.0482,3.0487,7.193,0.25,1.45,2.74,117.7,121.3,22.71,27.91,19.58,83.31,5.13,94.75,"Kalinditi Village, Kabati"
2018-04-13,kalinditi_001,-1.065,38.025,5.723,3.1589,3.6245,7.0872,0.29,1.77,3.55,145.6,146.4,22.32,27.7,19.47,82.37,1.72,98.85,"Kalinditi Village, Kabati"
2018-04-14,kalinditi_001,-1.065,38.025,5.0374,0.9197,3.4546,7.3078,0.35,2.08,3.9,149.6,151.1,22.61,28.43,19.29,81.11,4.33,98.75,"Kalinditi Village, Kabati"
2018-04-15,kalinditi_001,-1.065,38.025,5.6057,2.1396,3.4152,7.1508,0.29,1.84,4.04,204.5,202.2,22.68,28.74,18.82,78.21,4.91,97.49,"Kalinditi Village, Kabati"
2018-04-16,kalinditi_001,-1.065,38.025,5.5315,2.6892,3.09,7.1165,0.21,1.35,3.09,240.1,236.8,22.89,30.02,18.71,77.64,13.15,98.36,"Kalinditi Village, Kabati"
2018-04-17,kalinditi_001,-1.065,38.025,4.0073,0.3622,2.8555,6.8551,0.25,1.33,2.71,239.1,237.2,22.39,27.38,19.02,83.72,25.71,99.05,"Kalinditi Village, Kabati"
2018-04-18,kalinditi_001,-1.065,38.025,5.0364,1.1582,3.1598,6.8966,0.21,1.33,2.8,129.5,145.6,22.17,27.55,18.77,87.78,24.86,95.43,"Kalinditi Village, Kabati"
2018-04-19,kalinditi_001,-1.065,38.025,5.215,3.1949,2.4043,6.8047,0.22,1.31,2.71,146.4,139.7,21.63,25.98,19.72,89.08,17.32,85.27,"Kalinditi Village, Kabati"
2018-04-20,kalinditi_001,-1.065,38.025,5.6126,3.0665,2.593,6.9605,0.18,1.13,2.52,156.2,163.2,21.94,26.2,19.07,88.81,12.09,86.18,"Kalinditi Village, Kabati"
2018-04-21,kalinditi_001,-1.065,38.025,5.664,3.0713,2.7094,7.129,0.24,1.55,3.45,156.4,155.6,22.13,26.59,19.58,88.35,1.62,88.34,"Kalinditi Village, Kabati"
2018-04-22,kalinditi_001,-1.065,38.025,5.2085,2.1482,3.1229,6.9804,0.24,1.52,3.22,176.3,171.0,23.06,30.14,18.81,82.15,2.27,98.28,"Kalinditi Village, Kabati"
2018-04-23,kalinditi_001,-1.065,38.025,5.7814,3.3202,2.67,6.8844,0.31,1.95,3.81,146.5,147.0,23.3,29.54,19.93,83.51,9.76,82.61,"Kalinditi Village, Kabati"
2018-04-24,kalinditi_001,-1.065,38.025,2.1792,0.1289,1.6176,6.9041,0.29,1.9,3.9,151.2,149.8,23.19,29.71,19.22,79.83,6.0,99.56,"Kalinditi Village, Kabati"
2018-04-25,kalinditi_001,-1.065,38.025,5.6498,4.6229,2.1722,6.8556,0.33,2.1,4.09,148.2,147.5,23.04,29.44,19.01,77.28,0.57,60.02,"Kalinditi Village, Kabati"
2018-04-26,kalinditi_001,-1.065,38.025,6.1222,4.4633,2.5927,6.9552,0.34,2.21,4.17,142.7,145.3,23.39,30.41,18.64,78.35,2.15,43.16,"Kalinditi Village, Kabati"
2018-04-27,kalinditi_001,-1.065,38.025,5.0705,3.841,2.3496,6.9698,0.37,2.39,4.55,158.1,158.4,22.52,29.08,18.3,76.98,1.81,66.66,"Kalinditi Village, Kabati"
2018-04-28,kalinditi_001,-1.065,38.025,5.977,5.1715,2.1295,6.9377,0.35,2.28,4.35,157.2,158.6,23.02,29.85,18.68,78.85,3.29,50.26,"Kalinditi Village, Kabati"
2018-04-29,kalinditi_001,-1.065,38.025,5.3974,4.0234,2.4156,7.0409,0.39,2.54,4.84,167.5,167.0,23.2,30.04,18.63,74.37,0.75,84.73,"Kalinditi Village, Kabati"
2018-04-30,kalinditi_001,-1.065,38.025,5.832,4.5936,2.6254,7.1402,0.37,2.46,4.85,179.9,181.1,22.58,27.94,18.17,77.61,9.45,82.64,"Kalinditi Village, Kabati"
2018-05-01,kalinditi_001,-1.065,38.025,4.8878,2.7562,2.5603,7.055,0.39,2.56,4.87,167.1,168.0,21.72,26.11,18.74,85.9,21.89,91.01,"Kalinditi Village, Kabati"
2018-05-02,kalinditi_001,-1.065,38.025,6.0254,4.5218,2.5937,7.033,0.33,2.22,4.37,199.4,196.3,21.15,27.49,17.04,78.39,0.82,77.51,"Kalinditi Village, Kabati"
2018-05-03,kalinditi_001,-1.065,38.025,6.3528,5.5896,2.1862,6.9852,0.39,2.59,4.83,178.4,177.4,22.15,29.02,16.91,76.2,0.16,45.68,"Kalinditi Village, Kabati"
2018-05-04,kalinditi_001,-1.065,38.025,6.0247,5.3875,1.963,6.9461,0.38,2.51,4.57,171.3,171.9,22.51,29.6,16.92,76.63,0.02,32.7,"Kalinditi Village, Kabati"
2018-05-05,kalinditi_001,-1.065,38.025,4.6625,3.2556,2.4564,6.9437,0.39,2.64,4.89,164.1,164.0,22.62,28.81,18.51,78.77,2.34,77.18,"Kalinditi Village, Kabati"
2018-05-06,kalinditi_001,-1.065,38.025,6.2489,6.3295,1.7501,6.9857,0.35,2.32,4.38,160.7,160.2,22.75,28.61,18.65,78.71,4.32,63.56,"Kalinditi Village, Kabati"
2018-05-07,kalinditi_001,-1.065,38.025,5.2651,2.5416,2.9621,6.9636,0.37,2.54,4.8,158.5,159.0,22.96,29.04,19.02,78.56,0.92,89.16,"Kalinditi Village, Kabati"
2018-05-08,kalinditi_001,-1.065,38.025,5.9062,5.3678,1.873,6.8705,0.37,2.49,4.58,170.5,170.9,22.54,28.19,18.66,77.99,1.03,59.86,"Kalinditi Village, Kabati"
2018-05-09,kalinditi_001,-1.065,38.025,5.9755,5.1895,2.244,6.8954,0.35,2.33,4.34,160.7,161.4,23.12,30.53,18.03,73.85,0.48,47.77,"Kalinditi Village, Kabati"
2018-05-10,kalinditi_001,-1.065,38.025,5.2118,3.9046,2.3484,6.8942,0.33,2.28,4.51,165.3,164.9,23.11,30.19,18.27,77.86,10.03,65.67,"Kalinditi Village, Kabati"
2018-05-11,kalinditi_001,-1.065,38.025,5.3974,4.6954,2.3393,6.8796,0.28,1.98,4.2,173.8,174.8,21.68,25.85,18.67,84.14,2.21,60.36,"Kalinditi Village, Kabati"
2018-05-12,kalinditi_001,-1.065,38.025,6.623,6.6134,1.8442,6.905,0.31,2.17,4.34,181.7,182.3,23.42,31.18,17.96,75.72,0.17,19.52,"Kalinditi Village, Kabati"
2018-05-13,kalinditi_001,-1.065,38.025,5.9928,4.6774,2.4262,6.804,0.32,2.26,4.33,166.5,167.4,23.85,31.69,19.52,75.86,0.5,44.61,"Kalinditi Village, Kabati"
2018-05-14,kalinditi_001,-1.065,38.025,6.211,6.107,1.9258,6.8407,0.34,2.39,4.47,155.7,157.2,23.65,30.78,18.96,77.39,3.36,43.42,"Kalinditi Village, Kabati"
2018-05-15,kalinditi_001,-1.065,38.025,6.2093,5.9062,1.9147,6.763,0.36,2.55,4.91,174.3,172.7,23.63,31.21,18.1,69.03,0.38,34.68,"Kalinditi Village, Kabati"
2018-05-16,kalinditi_001,-1.065,38.025,5.9014,5.3362,1.997,6.8474,0.36,2.52,4.72,169.7,169.5,23.55,30.66,19.45,72.98,0.28,77.73,"Kalinditi Village, Kabati"
2018-05-17,kalinditi_001,-1.065,38.025,6.1404,5.4144,2.2572,6.7351,0.37,2.63,4.91,173.4,171.8,23.18,29.82,19.05,70.69,0.03,46.52,"Kalinditi Village, Kabati"
2018-05-18,kalinditi_001,-1.065,38.025,6.563,6.5131,1.6687,6.8251,0.36,2.53,4.87,169.3,167.6,23.08,30.93,17.87,64.61,0.06,39.26,"Kalinditi Village, Kabati"
2018-05-19,kalinditi_001,-1.065,38.025,6.0082,4.3546,2.8258,6.7843,0.34,2.38,4.73,178.3,176.6,22.58,31.19,16.65,62.35,0.55,69.17,"Kalinditi Village, Kabati"
2018-05-20,kalinditi_001,-1.065,38.025,4.8864,2.6398,2.4881,6.5575,0.37,2.52,4.82,176.0,176.1,22.89,30.97,16.63,65.04,0.76,74.37,"Kalinditi Village, Kabati"
2018-05-21,kalinditi_001,-1.065,38.025,4.6586,2.0635,2.6587,6.5388,0.43,2.85,5.13,159.8,160.2,22.97,29.87,18.58,74.58,3.23,90.12,"Kalinditi Village, Kabati"
2018-05-22,kalinditi_001,-1.065,38.025,4.8362,2.7384,2.533,6.6223,0.39,2.58,4.64,155.9,156.1,22.6,29.41,17.82,73.19,0.77,78.43,"Kalinditi Village, Kabati"
2018-05-23,kalinditi_001,-1.065,38.025,5.6731,4.8775,1.9843,6.6406,0.38,2.55,4.75,158.5,158.5,23.33,30.87,17.94,68.1,0.3,48.46,"Kalinditi Village, Kabati"
2018-05-24,kalinditi_001,-1.065,38.025,5.4662,4.2288,2.3232,6.696,0.44,2.86,5.25,169.7,169.1,23.79,31.75,18.66,65.69,0.09,50.18,"Kalinditi Village, Kabati"
2018-05-25,kalinditi_001,-1.065,38.025,5.4487,3.7159,2.537,6.7224,0.42,2.74,5.02,167.5,167.4,23.42,30.76,17.86,72.02,3.55,63.71,"Kalinditi Village, Kabati"
2018-05-26,kalinditi_001,-1.065,38.025,5.7737,4.7198,2.4074,6.7169,0.42,2.73,5.04,161.5,161.2,22.95,30.02,18.25,73.92,2.61,51.03,"Kalinditi Village, Kabati"
2018-05-27,kalinditi_001,-1.065,38.025,6.1625,6.0842,1.8763,6.6948,0.43,2.73,5.23,163.8,163.3,22.8,29.96,18.45,72.65,1.62,32.33,"Kalinditi Village, Kabati"
2018-05-28,kalinditi_001,-1.065,38.025,6.7829,7.8396,1.1294,6.8743,0.39,2.56,5.18,177.5,176.7,22.3,31.0,16.29,65.19,0.01,8.38,"Kalinditi Village, Kabati"
2018-05-29,kalinditi_001,-1.065,38.025,6.535,6.7958,1.5943,6.6082,0.39,2.46,4.76,178.5,176.3,22.33,30.95,16.11,67.49,0.01,4.84,"Kalinditi Village, Kabati"
2018-05-30,kalinditi_001,-1.065,38.025,6.222,6.1721,1.7957,6.5515,0.36,2.25,4.42,174.2,175.1,23.61,31.95,16.73,66.94,0.01,30.89,"Kalinditi Village, Kabati"
2018-05-31,kalinditi_001,-1.065,38.025,4.0438,2.9393,2.3662,6.5011,0.38,2.31,4.19,175.4,177.9,22.07,28.34,18.39,78.16,0.83,78.79,"Kalinditi Village, Kabati"
2018-06-01,kalinditi_001,-1.065,38.025,4.693,3.5798,2.2879,6.4975,0.42,2.56,4.59,160.9,163.2,23.84,31.17,17.94,71.32,0.37,67.46,"Kalinditi Village, Kabati"
2018-06-02,kalinditi_001,-1.065,38.025,4.4786,2.4312,2.4528,6.45,0.46,2.73,4.87,156.9,157.2,23.97,31.22,19.24,69.21,0.13,64.69,"Kalinditi Village, Kabati"
2018-06-03,kalinditi_001,-1.065,38.025,4.1494,2.0909,2.3772,6.4745,0.44,2.59,4.57,160.7,161.3,22.89,29.23,18.45,71.43,0.13,72.1,"Kalinditi Village, Kabati"
2018-06-04,kalinditi_001,-1.065,38.025,2.8464,0.469,2.029,6.089,0.4,2.37,4.37,153.6,153.0,21.55,26.04,18.21,74.91,0.71,89.45,"Kalinditi Village, Kabati"
2018-06-05,kalinditi_001,-1.065,38.025,4.229,1.2197,2.7725,6.2952,0.36,2.15,4.15,171.8,170.1,20.44,26.28,16.73,70.57,1.45,89.37,"Kalinditi Village, Kabati"
2018-06-06,kalinditi_001,-1.065,38.025,4.2919,1.8845,2.4036,6.3278,0.45,2.64,5.07,172.2,172.0,20.84,27.57,16.19,68.89,3.06,94.91,"Kalinditi Village, Kabati"
2018-06-07,kalinditi_001,-1.065,38.025,3.8947,1.1962,2.4655,6.1464,0.45,2.61,4.86,169.4,169.0,20.43,27.78,15.45,67.28,0.06,97.72,"Kalinditi Village, Kabati"
2018-06-08,kalinditi_001,-1.065,38.025,5.2572,3.7049,2.347,6.1034,0.44,2.51,4.75,165.2,165.7,20.89,28.14,15.51,66.0,0.01,39.88,"Kalinditi Village, Kabati"
2018-06-09,kalinditi_001,-1.065,38.025,4.7695,3.2803,2.0993,6.2582,0.42,2.43,4.59,163.9,164.4,21.15,29.14,15.4,64.51,0.07,49.67,"Kalinditi Village, Kabati"
2018-06-10,kalinditi_001,-1.065,38.025,6.2057,5.9407,1.8924,6.4819,0.45,2.62,5.11,170.6,170.7,21.2,29.85,15.57,59.6,0.0,17.7,"Kalinditi Village, Kabati"
2018-06-11,kalinditi_001,-1.065,38.025,6.0982,5.9443,2.0268,6.6703,0.48,2.71,5.21,172.8,174.9,21.45,30.26,14.22,61.25,0.0,38.65,"Kalinditi Village, Kabati"
2018-06-12,kalinditi_001,-1.065,38.025,3.5371,2.0273,1.8838,6.4469,0.54,2.97,5.27,172.0,172.3,22.25,29.45,16.52,70.96,0.35,74.05,"Kalinditi Village, Kabati"
2018-06-13,kalinditi_001,-1.065,38.025,4.9147,3.3283,2.5114,6.5066,0.49,2.68,5.02,170.2,170.0,21.83,29.17,17.57,73.15,0.69,64.34,"Kalinditi Village, Kabati"
2018-06-14,kalinditi_001,-1.065,38.025,4.6073,3.1258,2.3172,6.5059,0.52,2.81,5.02,170.7,170.4,21.83,28.87,16.79,70.21,0.11,44.19,"Kalinditi Village, Kabati"
2018-06-15,kalinditi_001,-1.065,38.025,4.321,2.0918,2.3258,6.1306,0.46,2.5,4.62,165.0,164.2,22.06,29.05,16.82,67.33,0.03,70.16,"Kalinditi Village, Kabati"
2018-06-16,kalinditi_001,-1.065,38.025,3.7502,0.9914,2.4415,5.6748,0.5,2.62,4.68,161.4,160.2,21.88,27.95,17.5,70.38,0.13,70.35,"Kalinditi Village, Kabati"
2018-06-17,kalinditi_001,-1.065,38.025,2.7948,0.7198,2.0263,5.6647,0.49,2.49,4.25,163.4,163.1,21.49,27.23,17.51,71.24,0.13,92.0,"Kalinditi Village, Kabati"
2018-06-18,kalinditi_001,-1.065,38.025,4.2288,1.3781,2.7655,5.9119,0.52,2.65,4.62,161.0,161.2,21.38,27.68,16.86,70.96,0.19,94.5,"Kalinditi Village, Kabati"
2018-06-19,kalinditi_001,-1.065,38.025,4.1858,2.3002,2.179,5.9714,0.55,2.72,4.73,162.1,161.9,21.19,27.68,16.61,70.63,0.09,75.38,"Kalinditi Village, Kabati"
2018-06-20,kalinditi_001,-1.065,38.025,5.3873,3.137,2.7725,6.0346,0.52,2.55,4.56,164.8,164.6,22.41,30.48,16.23,64.69,0.01,49.43,"Kalinditi Village, Kabati"
2018-06-21,kalinditi_001,-1.065,38.025,5.1802,3.8002,2.3501,6.3079,0.6,2.93,5.2,165.0,164.8,23.0,30.66,17.45,67.29,0.1,48.44,"Kalinditi Village, Kabati"
2018-06-22,kalinditi_001,-1.065,38.025,3.8635,2.1845,2.2205,6.4846,0.62,2.95,5.16,168.3,168.8,22.45,29.47,17.16,71.48,1.17,74.59,"Kalinditi Village, Kabati"
2018-06-23,kalinditi_001,-1.065,38.025,4.5595,3.1538,2.2841,6.4416,0.61,2.86,4.92,166.0,166.8,22.54,29.98,17.29,67.39,0.18,82.45,"Kalinditi Village, Kabati"
2018-06-24,kalinditi_001,-1.065,38.025,3.9797,2.2466,2.5248,6.3602,0.49,2.32,4.21,164.6,163.8,21.66,27.1,17.64,68.82,0.16,82.19,"Kalinditi Village, Kabati"
2018-06-25,kalinditi_001,-1.065,38.025,4.2523,2.1607,2.5546,6.4421,0.61,2.83,5.18,173.5,172.0,21.58,28.22,16.99,64.89,1.19,76.1,"Kalinditi Village, Kabati"
2018-06-26,kalinditi_001,-1.065,38.025,5.0933,3.5314,2.3578,6.3074,0.69,3.1,5.33,165.8,166.1,21.63,28.69,16.8,71.0,0.74,46.88,"Kalinditi Village, Kabati"
2018-06-27,kalinditi_001,-1.065,38.025,5.5541,3.7272,2.6124,6.389,0.65,2.92,5.4,172.4,170.4,21.62,29.68,16.48,61.97,0.07,45.02,"Kalinditi Village, Kabati"
2018-06-28,kalinditi_001,-1.065,38.025,5.9143,5.3369,2.0302,6.3835,0.68,2.98,5.26,178.7,178.5,22.14,29.86,15.68,66.47,0.02,20.75,"Kalinditi Village, Kabati"
2018-06-29,kalinditi_001,-1.065,38.025,4.8581,3.6202,2.3767,6.4063,0.73,3.17,5.61,158.6,159.4,22.56,29.11,18.12,70.26,0.26,62.49,"Kalinditi Village, Kabati"
2018-06-30,kalinditi_001,-1.065,38.025,5.3083,4.6171,1.8401,6.4613,0.77,3.23,5.46,154.5,155.4,22.48,29.33,17.69,69.58,0.16,39.5,"Kalinditi Village, Kabati"
2018-07-01,kalinditi_001,-1.065,38.025,4.9774,3.3262,2.4691,6.4531,0.76,3.15,5.35,157.4,158.9,21.96,28.88,17.09,71.74,0.91,51.58,"Kalinditi Village, Kabati"
2018-07-02,kalinditi_001,-1.065,38.025,4.7791,4.2007,1.8425,6.5239,0.74,3.01,5.07,156.5,157.7,21.56,28.08,16.63,71.88,0.4,70.46,"Kalinditi Village, Kabati"
2018-07-03,kalinditi_001,-1.065,38.025,3.845,3.3646,2.1346,6.2664,0.8,3.18,5.32,153.5,154.2,21.47,28.02,17.04,75.01,2.36,89.82,"Kalinditi Village, Kabati"
2018-07-04,kalinditi_001,-1.065,38.025,3.4164,0.7339,2.273,6.2381,0.89,3.55,6.03,160.1,160.5,20.86,27.06,16.77,72.72,1.35,84.61,"Kalinditi Village, Kabati"
2018-07-05,kalinditi_001,-1.065,38.025,5.508,5.0746,2.1079,6.534,0.82,3.21,5.57,175.9,174.9,20.66,28.0,14.88,67.04,0.22,62.24,"Kalinditi Village, Kabati"
2018-07-06,kalinditi_001,-1.065,38.025,5.7864,5.2274,2.0002,6.4913,0.84,3.26,5.77,176.1,175.4,21.11,29.32,13.86,62.95,0.0,41.61,"Kalinditi Village, Kabati"
2018-07-07,kalinditi_001,-1.065,38.025,5.8464,5.425,2.0647,6.5256,0.9,3.39,5.77,170.1,169.9,21.44,28.48,15.76,65.79,0.33,23.45,"Kalinditi Village, Kabati"
2018-07-08,kalinditi_001,-1.065,38.025,5.2433,3.2066,2.507,6.1541,0.92,3.43,5.82,173.4,173.0,21.19,28.74,15.42,66.35,0.09,44.66,"Kalinditi Village, Kabati"
2018-07-09,kalinditi_001,-1.065,38.025,4.8708,3.0046,2.5118,6.1034,0.9,3.29,5.7,168.8,169.8,21.52,29.15,15.85,66.86,0.19,72.44,"Kalinditi Village, Kabati"
2018-07-10,kalinditi_001,-1.065,38.025,3.8026,1.0968,2.5015,5.94,0.95,3.37,5.62,166.2,166.4,21.64,28.71,16.57,67.8,0.08,82.28,"Kalinditi Village, Kabati"
2018-07-11,kalinditi_001,-1.065,38.025,4.1088,1.1882,2.4348,6.0317,0.94,3.31,5.62,166.0,165.8,21.22,27.4,16.52,68.17,0.19,82.53,"Kalinditi Village, Kabati"
2018-07-12,kalinditi_001,-1.065,38.025,4.2142,2.1912,2.3242,6.186,0.94,3.25,5.43,163.7,163.8,21.11,27.2,16.27,68.64,0.3,73.55,"Kalinditi Village, Kabati"
2018-07-13,kalinditi_001,-1.065,38.025,3.2095,1.1261,2.0347,6.1598,0.93,3.16,5.17,159.7,160.4,21.27,27.74,16.41,70.39,0.46,76.04,"Kalinditi Village, Kabati"
2018-07-14,kalinditi_001,-1.065,38.025,3.6996,1.4508,2.1552,6.2477,0.89,2.97,4.96,164.0,163.8,20.43,26.3,16.31,70.06,0.28,85.78,"Kalinditi Village, Kabati"
2018-07-15,kalinditi_001,-1.065,38.025,4.1198,1.8142,2.4223,6.4039,1.01,3.33,5.53,164.4,164.4,21.31,28.82,15.74,66.89,0.09,64.36,"Kalinditi Village, Kabati"
2018-07-16,kalinditi_001,-1.065,38.025,5.7967,5.1674,2.1922,6.6569,1.11,3.63,6.11,174.1,174.0,21.06,28.73,16.04,65.22,0.06,26.05,"Kalinditi Village, Kabati"
2018-07-17,kalinditi_001,-1.065,38.025,6.5062,6.7884,1.6416,6.5801,0.89,2.9,5.21,176.9,173.7,21.29,30.45,14.81,59.97,0.01,7.95,"Kalinditi Village, Kabati"
2018-07-18,kalinditi_001,-1.065,38.025,4.9778,3.5729,2.2766,6.3538,0.92,3.03,5.67,172.5,174.3,20.44,28.61,13.58,59.23,0.0,41.75,"Kalinditi Village, Kabati"
2018-07-19,kalinditi_001,-1.065,38.025,4.3366,2.0755,2.5385,6.4344,1.12,3.53,5.93,169.9,170.6,21.04,28.94,14.56,60.95,0.05,51.69,"Kalinditi Village, Kabati"
2018-07-20,kalinditi_001,-1.065,38.025,4.5384,2.1149,2.7497,6.2441,1.1,3.41,5.57,167.8,167.1,20.78,27.36,16.47,65.82,0.12,66.39,"Kalinditi Village, Kabati"
2018-07-21,kalinditi_001,-1.065,38.025,3.9845,1.9771,2.5121,6.4994,1.19,3.65,5.92,163.0,163.2,20.52,26.67,15.82,69.16,0.71,63.99,"Kalinditi Village, Kabati"
2018-07-22,kalinditi_001,-1.065,38.025,5.3304,3.6552,2.3038,6.3187,1.25,3.81,6.17,165.4,165.7,20.82,27.55,15.9,66.16,0.11,57.17,"Kalinditi Village, Kabati"
2018-07-23,kalinditi_001,-1.065,38.025,4.956,3.4243,2.4118,6.5143,1.2,3.63,5.91,166.7,166.9,20.63,27.46,15.05,66.31,0.04,61.42,"Kalinditi Village, Kabati"
2018-07-24,kalinditi_001,-1.065,38.025,5.0772,3.1037,2.4922,6.4654,1.34,4.02,6.54,168.5,168.7,21.09,28.58,15.55,63.34,0.06,52.82,"Kalinditi Village, Kabati"
2018-07-25,kalinditi_001,-1.065,38.025,4.1422,1.907,2.4019,6.3103,1.27,3.76,5.99,167.7,168.0,21.1,28.68,15.29,65.58,0.05,68.44,"Kalinditi Village, Kabati"
2018-07-26,kalinditi_001,-1.065,38.025,4.1448,1.7959,2.5493,5.9736,1.2,3.5,5.68,165.9,166.3,21.4,29.02,15.5,61.47,0.03,74.93,"Kalinditi Village, Kabati"
2018-07-27,kalinditi_001,-1.065,38.025,5.3431,3.4829,2.3213,6.3814,1.1,3.19,5.37,166.1,165.7,22.67,30.96,17.3,58.39,0.05,52.89,"Kalinditi Village, Kabati"
2018-07-28,kalinditi_001,-1.065,38.025,6.5146,6.1774,1.9308,6.6077,1.02,2.97,5.33,165.8,168.4,22.82,31.55,15.1,59.11,0.0,6.53,"Kalinditi Village, Kabati"
